"ID","TCODE","SCREENS_ID","SELECTION","HIDEFLG","SEQNO","ROWPOS","COLPOS","PARAGRAPH","WIDTH","TYPE","DATAPRECISION","DATASCALE","INDISP","SUBINDISP","EDITABLE","MAXVALUE","MINVALUE","EDOPTSIZE","EDOPTMAXLENGTH","RUBYCODE","EDOPTMULTIPLE","EDOPTROW","EDOPTCOLS","EDOPTVALUE","TBLKEY","SUMKEY","CRTFIELD","EXPIREDATE","REMARK","PERSONS_ID_UPD","UPDATE_IP","CREATED_AT","UPDATED_AT"
2157,"person_remark_upd",61,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2158,"usergroup_code_upd",61,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2159,"usergroup_name_upd",61,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2160,"fieldcode_update_ip",61,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2161,"fieldcode_created_at",61,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2163,"fieldcode_updated_at",61,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2164,"fieldcode_tcode",61,1,0,10,9,1,0,180,"varchar2",0,0,0,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/12 0:17:49
2165,"id",6,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2166,"chilscreen_id",6,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2167,"chilscreen_screen_id",6,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2168,"screen_tcode",6,1,0,10,1,1,0,180,"varchar2",0,0,0,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:29:24
2169,"screen_tcode_view",6,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2170,"screen_strselect",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2171,"screen_strwhere",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2172,"screen_strgrouporder",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2173,"screen_ymlcode",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2174,"screen_cdrflayout",6,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2175,"screen_remark",6,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2176,"chilscreen_screen_id_chil",6,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2177,"screen_tcode_chil",6,1,0,20,2,1,0,180,"varchar2",0,0,0,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:29:37
2178,"screen_tcode_view_chil",6,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2179,"screen_strselect_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2180,"screen_strwhere_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2181,"screen_strgrouporder_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2182,"screen_ymlcode_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2183,"screen_cdrflayout_chil",6,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2184,"screen_remark_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2185,"chilscreen_expiredate",6,1,0,30,3,1,0,60,"date",0,0,0,0,1,0,0,10,7,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:27:16
2186,"chilscreen_remark",6,1,0,40,4,1,0,300,"textarea",0,0,0,0,1,0,0,200,200,,0,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:27:36
2187,"chilscreen_person_id_upd",6,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2188,"person_code_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2189,"person_name_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2190,"person_email_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2191,"person_remark_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2192,"usergroup_code_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2193,"usergroup_name_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2194,"chilscreen_update_ip",6,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2195,"chilscreen_created_at",6,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2196,"chilscreen_updated_at",6,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2201,"id",22,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2202,"pobjgrp_id",22,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2203,"pobjgrp_pobject_id",22,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2205,"pobject_tcode",22,1,0,5,1,1,0,180,"varchar2",0,0,0,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 15:11:23
2206,"pobject_contens",22,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2207,"pobject_remark",22,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2208,"pobject_rubycode",22,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2209,"pobjgrp_usergroup_id",22,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2212,"usergroup_remark",22,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2214,"pobjgrp_remark",22,1,0,888,3,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2215,"pobjgrp_person_id_upd",22,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2216,"person_code_upd",22,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2217,"person_name_upd",22,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2218,"person_email_upd",22,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2219,"person_remark_upd",22,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2220,"usergroup_code_upd",22,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2221,"usergroup_name_upd",22,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2222,"pobjgrp_update_ip",22,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2223,"pobjgrp_created_at",22,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2224,"pobjgrp_expiredate",22,1,0,888,4,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2225,"pobjgrp_updated_at",22,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 14:49:18
2226,"id",5,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2227,"button_id",5,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2228,"button_screen_id",5,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2229,"screen_tcode",5,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2230,"screen_tcode_view",5,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2231,"screen_strselect",5,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2232,"screen_strwhere",5,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2233,"screen_strgrouporder",5,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2234,"screen_ymlcode",5,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2235,"screen_cdrflayout",5,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2236,"screen_remark",5,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2237,"button_icon",5,1,0,888,1,1,,60,"varchar2",,,0,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2238,"button_title",5,1,0,888,2,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2239,"button_proc",5,1,0,888,3,1,,60,"varchar2",,,0,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2240,"button_expiredate",5,1,0,888,4,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2241,"button_remark",5,1,0,888,5,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2242,"button_person_id_upd",5,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2243,"person_code_upd",5,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2244,"person_name_upd",5,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2245,"person_email_upd",5,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2246,"person_remark_upd",5,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2247,"usergroup_code_upd",5,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2248,"usergroup_name_upd",5,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2249,"button_update_ip",5,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2250,"button_created_at",5,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2251,"button_updated_at",5,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 16:01:26,2013/07/13 16:01:26
2261,"id",21,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:55,2013/07/15 19:50:55
2262,"pobject_id",21,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:55,2013/07/15 19:50:55
2263,"pobject_objecttype",21,1,0,888,1,1,,114,"varchar2",,,0,,1,,,19,19,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:55,2013/07/15 19:50:55
2264,"pobject_tcode",21,1,0,888,2,1,,180,"varchar2",,,0,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:55,2013/07/15 19:50:55
2265,"pobject_contens",21,1,0,888,3,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:55,2013/07/15 19:50:55
2266,"pobject_remark",21,1,0,888,4,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2267,"pobject_rubycode",21,1,0,888,5,1,,300,"textarea",,,0,,1,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2268,"pobject_person_id_upd",21,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2269,"person_code_upd",21,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2270,"person_name_upd",21,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2271,"person_email_upd",21,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2272,"person_remark_upd",21,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2273,"usergroup_code_upd",21,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2274,"usergroup_name_upd",21,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2275,"pobject_update_ip",21,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2276,"pobject_created_at",21,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2277,"pobject_expiredate",21,1,0,888,6,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:56,2013/07/15 19:50:56
2278,"pobject_updated_at",21,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 19:50:57,2013/07/15 19:50:57
2279,"loca_prfct_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2280,"loca_addr1_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2281,"loca_addr2_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2282,"loca_tel_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2283,"loca_fax_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2284,"loca_mail_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2285,"loca_remark_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2286,"cust_loca_id_billings",11,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2287,"loca_code_billings",11,1,0,999,1,1,,240,"varchar2",,,1,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2288,"loca_name_billings",11,1,0,999,1,2,,300,"varchar2",,,1,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2289,"loca_abbr_billings",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2290,"loca_zip_billings",11,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2291,"loca_country_billings",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
